serror_rate,srv_serror_rate,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,flag,class
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.15,8,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,0.13,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,39,0.15,0.52,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,27,0.16,0.01,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.02,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.08,0.17,0.05,22,0.09,0.11,0.18,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.03,5,0.18,0.5,1.0,S0,anomaly
0.0,0.0,1.0,34,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.11,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.04,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,10,0.04,0.0,0.0,SF,normal
1.0,1.0,0.12,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,11,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,213,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,247,0.97,0.0,0.0,SF,normal
0.0,0.0,1.0,40,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,88,0.48,0.0,0.0,SF,normal
1.0,1.0,0.09,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.12,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,236,0.93,0.0,0.0,SF,normal
1.0,1.0,0.09,10,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,169,0.91,0.0,0.0,SF,normal
1.0,1.0,0.01,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.04,10,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,0.67,61,0.15,0.0,0.0,SF,normal
0.0,0.0,1.0,39,0.02,0.0,0.03,SF,normal
1.0,1.0,0.15,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.41,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,0.07,15,0.06,0.0,0.0,REJ,anomaly
1.0,1.0,0.05,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,229,0.9,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.01,0.07,0.0,RSTR,anomaly
0.0,0.0,1.0,11,0.04,0.0,0.0,SF,anomaly
0.0,0.0,1.0,43,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.17,238,0.93,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.06,6,0.07,0.0,0.0,REJ,anomaly
1.0,1.0,0.1,3,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.07,18,0.07,1.0,1.0,S0,anomaly
1.0,1.0,0.05,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,160,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,39,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.17,0.17,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.04,4,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,1,0.0,0.0,0.0,RSTO,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.13,17,0.07,1.0,1.0,S0,anomaly
0.0,0.0,0.33,4,0.02,0.0,0.0,SF,normal
1.0,1.0,0.08,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,0.16,14,0.05,0.0,0.0,REJ,anomaly
1.0,1.0,0.04,17,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,15,0.08,0.0,0.0,SF,normal
0.0,0.0,0.04,3,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.1,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,47,0.18,0.0,0.0,SF,anomaly
1.0,1.0,0.14,15,0.06,1.0,1.0,S0,anomaly
1.0,1.0,0.02,1,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,236,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,131,0.72,0.0,0.0,SF,normal
0.0,0.0,1.0,138,0.33,0.0,0.02,SF,normal
0.0,0.0,1.0,2,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,253,0.99,0.0,0.0,SF,normal
1.0,1.0,0.1,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
1.0,1.0,0.4,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.07,0.0,0.0,1,0.0,0.09,0.0,REJ,anomaly
1.0,1.0,0.09,24,0.09,1.0,1.0,S0,anomaly
0.23,0.0,0.0,1,0.0,0.18,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,101,0.62,0.0,0.0,SF,normal
0.0,0.0,1.0,92,0.84,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,72,0.28,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,15,0.06,0.0,0.0,SF,normal
0.0,0.0,1.0,196,0.77,0.0,0.0,SF,normal
1.0,1.0,0.04,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.33,1,0.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.25,0.0,SF,normal
1.0,1.0,0.02,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,26,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,2,0.01,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,58,0.23,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,70,0.32,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,61,0.24,0.55,0.0,SF,normal
1.0,1.0,0.08,23,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.29,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,11,0.1,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.03,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.33,13,0.05,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,34,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.09,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.43,64,0.25,0.05,0.0,SF,anomaly
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.06,15,0.06,1.0,1.0,S0,anomaly
1.0,1.0,0.13,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.04,10,0.04,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,208,1.0,0.0,0.0,REJ,normal
0.0,0.0,0.14,1,0.0,0.0,0.0,SF,normal
0.0,0.0,0.06,10,0.04,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,1,0.0,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.23,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,153,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.53,69,0.27,1.0,1.0,S0,anomaly
0.0,0.0,0.04,4,0.02,0.0,0.0,REJ,anomaly
0.0,0.0,0.25,61,0.95,0.0,0.0,SF,normal
0.1,0.1,1.0,97,0.58,0.02,0.02,S3,normal
0.0,0.0,1.0,74,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.26,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,4,0.04,0.0,0.0,SF,normal
1.0,1.0,0.05,13,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.16,13,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.15,19,0.08,1.0,1.0,S0,anomaly
0.09,0.0,0.0,1,0.0,0.08,0.0,REJ,anomaly
0.0,0.0,0.02,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,0.07,17,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.14,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.22,57,0.22,1.0,1.0,S0,anomaly
0.0,0.0,1.0,195,0.69,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.01,0.0,SF,normal
0.0,0.0,1.0,41,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,204,0.8,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,REJ,normal
1.0,1.0,0.02,3,0.01,1.0,1.0,S0,anomaly
1.0,1.0,0.1,11,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,32,1.0,0.0,0.03,SF,anomaly
0.0,0.0,1.0,192,0.75,0.0,0.0,SF,anomaly
1.0,1.0,0.03,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.99,253,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.11,16,0.06,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.5,80,0.09,0.01,0.0,SF,normal
0.0,0.0,1.0,114,0.2,0.0,0.0,SF,normal
0.0,0.0,0.89,18,0.12,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.24,59,0.23,1.0,1.0,S0,anomaly
1.0,1.0,1.0,21,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.25,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,9,0.82,0.0,0.0,SF,normal
0.0,0.0,0.06,7,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,12,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,15,0.54,0.0,0.0,SF,normal
0.0,0.0,1.0,55,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.01,SF,normal
0.0,0.0,1.0,136,0.58,0.0,0.0,SF,normal
1.0,1.0,0.02,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,96,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.13,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,225,0.88,0.0,0.0,SF,normal
1.0,1.0,0.06,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.33,7,0.05,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,RSTR,anomaly
1.0,1.0,0.06,11,0.04,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.01,0.0,REJ,anomaly
1.0,1.0,0.04,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,40,0.16,0.0,0.0,SF,anomaly
0.06,0.0,0.0,1,0.0,0.09,0.0,REJ,anomaly
1.0,1.0,0.01,7,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.02,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,109,0.76,0.01,0.01,SF,normal
0.0,0.0,1.0,112,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.1,25,0.1,1.0,1.0,S0,anomaly
0.0,0.0,1.0,46,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,143,0.56,0.0,0.0,SF,anomaly
0.0,0.0,1.0,144,0.59,0.0,0.0,SF,normal
1.0,1.0,0.05,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.5,6,0.02,1.0,1.0,S0,anomaly
0.0,0.0,0.18,2,0.01,0.0,0.0,SF,anomaly
0.0,0.0,0.5,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,0.12,15,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,17,0.07,0.0,0.0,SF,normal
1.0,1.0,0.06,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,43,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.5,15,0.06,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.04,2,0.01,1.0,1.0,S0,anomaly
0.12,0.0,0.0,1,0.0,0.14,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.16,0.0,0.0,1,0.0,0.2,0.0,REJ,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,0.03,8,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,21,0.13,0.01,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,3,0.01,0.0,0.0,SF,normal
1.0,1.0,0.07,12,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,14,0.05,0.85,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
1.0,1.0,0.03,8,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.07,7,0.03,1.0,1.0,S0,anomaly
1.0,1.0,0.12,1,0.0,1.0,1.0,S0,anomaly
1.0,1.0,0.04,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.08,12,0.05,1.0,1.0,S0,anomaly
1.0,1.0,0.11,23,0.09,0.94,1.0,S0,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,SF,anomaly
1.0,1.0,0.12,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,83,0.21,0.0,0.0,SF,normal
1.0,1.0,0.06,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,73,0.29,0.0,0.0,SF,anomaly
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,0.99,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,249,0.98,0.0,0.0,SF,normal
1.0,1.0,0.09,22,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,241,0.95,0.0,0.0,SF,normal
0.0,0.0,0.01,1,0.0,0.0,0.0,REJ,anomaly
1.0,1.0,0.02,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,1,0.12,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,0.89,1.0,138,0.48,0.99,0.55,S0,anomaly
0.0,0.0,1.0,169,1.0,0.0,0.0,SF,normal
1.0,1.0,0.06,26,0.1,1.0,1.0,S0,anomaly
1.0,1.0,0.21,23,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
0.0,0.0,0.01,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,0.05,7,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,0.1,11,0.12,0.0,0.0,REJ,anomaly
1.0,1.0,0.19,21,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.25,22,0.09,0.01,0.0,SF,anomaly
1.0,1.0,0.02,4,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,120,0.52,0.0,0.0,SF,normal
1.0,1.0,0.01,2,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.03,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,157,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,245,0.96,0.0,0.0,SF,normal
1.0,1.0,0.03,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,0.08,7,0.03,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,1,0.02,0.0,0.0,REJ,anomaly
1.0,1.0,0.08,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.19,14,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,13,0.48,0.0,0.0,SF,normal
0.0,0.0,1.0,154,0.6,0.0,0.0,SF,normal
1.0,1.0,0.06,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,0.5,33,0.13,0.0,0.0,SF,normal
0.0,0.0,1.0,21,1.0,0.0,0.0,SF,anomaly
0.13,0.0,0.0,1,0.0,0.16,0.0,REJ,anomaly
0.0,0.0,1.0,6,0.02,0.0,0.0,SF,normal
1.0,1.0,0.04,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.06,13,0.05,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.22,0.0,0.0,1,0.0,0.21,0.0,REJ,anomaly
0.0,0.0,1.0,253,0.99,0.0,0.0,SF,normal
1.0,1.0,0.18,65,0.25,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.01,2,0.01,0.9,1.0,S0,anomaly
1.0,1.0,0.09,22,0.09,1.0,1.0,S0,anomaly
0.0,0.0,0.5,3,0.01,0.0,0.33,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,177,0.69,0.0,0.0,SF,anomaly
0.0,0.0,0.5,1,0.0,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,107,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.02,5,0.02,1.0,1.0,S0,anomaly
1.0,1.0,0.06,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,95,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,15,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.07,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,58,0.34,0.0,0.0,SF,normal
0.0,0.0,0.02,4,0.02,0.0,0.0,REJ,anomaly
1.0,1.0,0.04,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.09,14,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,243,0.6,0.0,0.0,SF,normal
0.0,0.0,1.0,1,0.0,0.0,0.0,RSTR,anomaly
0.0,0.0,1.0,250,0.98,0.0,0.0,SF,normal
0.0,0.0,1.0,195,0.83,0.0,0.0,SF,normal
0.0,0.0,1.0,7,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,6,0.06,0.0,0.0,SF,normal
1.0,1.0,0.08,16,0.06,1.0,1.0,S0,anomaly
0.0,0.0,1.0,2,0.01,0.0,0.0,RSTR,anomaly
1.0,1.0,0.07,20,0.08,1.0,1.0,S0,anomaly
0.0,0.0,1.0,192,0.75,0.0,0.0,SF,anomaly
1.0,1.0,0.04,10,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.06,19,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,51,0.44,0.0,0.0,SF,normal
0.01,0.0,0.99,80,0.31,0.0,0.0,SF,anomaly
0.0,0.0,1.0,254,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
0.0,0.0,1.0,93,0.91,0.0,0.0,SF,normal
1.0,1.0,0.07,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.02,2,0.01,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,11,0.58,0.0,0.0,SF,normal
0.0,0.0,1.0,161,0.69,0.0,0.01,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,REJ,normal
1.0,1.0,0.05,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,11,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.05,12,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,18,0.07,1.0,1.0,S0,anomaly
0.0,0.0,1.0,113,0.44,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.05,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,0.01,2,0.01,0.0,0.0,RSTR,anomaly
0.0,0.0,0.01,1,0.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.15,7,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.08,9,0.04,1.0,1.0,S0,anomaly
1.0,1.0,0.05,13,0.05,1.0,1.0,S0,anomaly
0.02,0.0,0.0,1,0.0,0.02,0.0,SF,anomaly
0.0,0.0,1.0,205,1.0,0.0,0.0,SF,normal
1.0,1.0,0.33,64,0.25,1.0,1.0,S0,anomaly
1.0,1.0,0.39,65,0.25,1.0,1.0,S0,anomaly
0.0,0.0,0.26,5,0.02,0.0,0.0,REJ,anomaly
1.0,1.0,0.04,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,244,0.96,0.0,0.0,SF,anomaly
1.0,1.0,0.22,8,0.03,1.0,1.0,S0,anomaly
0.0,0.0,1.0,16,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,0.07,33,0.13,0.0,0.0,REJ,anomaly
0.0,0.0,0.07,18,0.07,0.0,0.0,REJ,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.09,5,0.02,1.0,1.0,S0,anomaly
0.0,0.0,1.0,6,1.0,0.0,0.0,SF,anomaly
1.0,1.0,0.1,21,0.08,1.0,1.0,S0,anomaly
1.0,1.0,0.09,22,0.09,1.0,1.0,S0,anomaly
0.0,0.0,1.0,5,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,3,0.02,0.0,0.0,SF,normal
0.0,0.0,1.0,2,0.25,0.0,0.0,RSTO,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.02,3,0.01,1.0,1.0,S0,anomaly
0.0,0.0,1.0,24,0.3,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
0.0,0.0,1.0,51,0.2,0.0,0.0,SF,anomaly
0.09,0.0,0.0,1,0.0,0.06,0.0,REJ,anomaly
1.0,1.0,0.08,24,0.09,1.0,1.0,S0,anomaly
1.0,1.0,1.0,28,0.18,0.08,0.43,S1,normal
1.0,1.0,1.0,254,1.0,0.5,0.01,S0,normal
0.0,0.0,1.0,123,1.0,0.0,0.0,SF,anomaly
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
1.0,1.0,0.1,13,0.05,1.0,1.0,S0,anomaly
0.0,0.0,1.0,253,0.99,0.0,0.0,SF,normal
0.0,0.0,1.0,255,1.0,0.0,0.0,SF,normal
